,Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
0,1.0,3.113696068096101,27.804085785848464,3.1069457722188236,27.63157894736842
1,2.0,3.1125810076911224,27.81191296180338,3.106945575030525,27.63157894736842
2,3.0,3.112541837772878,27.81582654978084,3.106945575030525,27.63157894736842
3,4.0,3.112502701445229,27.8197401377583,3.106945575030525,27.63157894736842
4,5.0,3.1125809735033614,27.81191296180338,3.106945575030525,27.63157894736842
5,6.0,3.112561406085994,27.813869755792112,3.106945575030525,27.63157894736842
6,7.0,3.112483134401091,27.821696931747027,3.106945575030525,27.63157894736842
7,8.0,3.112522269534408,27.81778334376957,3.106945575030525,27.63157894736842
8,9.0,3.1125222696090535,27.81778334376957,3.106945575030525,27.63157894736842
9,10.0,3.1125614057127655,27.813869755792112,3.106945575030525,27.63157894736842
